"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2015-04-27T04:00:00.000Z","18,098","18,176","17,775","18,024","-0.3102","-0.5150","56,903"
"2015-05-04T04:00:00.000Z","18,026","18,205","17,733","18,191","0.9268","0.7220","45,767"
"2015-05-11T04:00:00.000Z","18,188","18,273","17,925","18,273","0.4477","0.2429","46,031"
"2015-05-18T04:00:00.000Z","18,267","18,351","18,217","18,232","-0.2219","-0.4267","40,962"
"2015-05-25T04:00:00.000Z","18,230","18,230","17,968","18,011","-1.21","-1.42","41,316"
"2015-06-01T04:00:00.000Z","18,018","18,168","17,823","17,849","-0.8951","-1.10","41,892"
"2015-06-08T04:00:00.000Z","17,849","18,110","17,715","17,899","0.2766","0.0718","44,709"
"2015-06-15T04:00:00.000Z","17,891","18,175","17,698","18,016","0.6543","0.4494","61,460"
"2015-06-22T04:00:00.000Z","18,028","18,189","17,890","17,947","-0.3845","-0.5893","49,584"
"2015-06-29T04:00:00.000Z","17,937","17,937","17,577","17,730","-1.21","-1.41","41,291"
"2015-07-06T04:00:00.000Z","17,728","17,797","17,466","17,760","0.1709","-0.0339","45,212"
"2015-07-13T04:00:00.000Z","17,787","18,132","17,787","18,086","1.84","1.63","43,512"
"2015-07-20T04:00:00.000Z","18,086","18,137","17,554","17,569","-2.86","-3.07","47,968"
"2015-07-27T04:00:00.000Z","17,562","17,784","17,399","17,690","0.6906","0.4858","49,722"
"2015-08-03T04:00:00.000Z","17,697","17,705","17,279","17,373","-1.79","-1.99","46,736"
"2015-08-10T04:00:00.000Z","17,375","17,629","17,126","17,477","0.5987","0.3939","48,650"
"2015-08-17T04:00:00.000Z","17,473","17,568","16,460","16,460","-5.82","-6.03","61,170"
"2015-08-24T04:00:00.000Z","16,460","16,670","15,370","16,643","1.11","0.9085","101,933"
"2015-08-31T04:00:00.000Z","16,632","16,632","15,980","16,102","-3.25","-3.45","68,330"
"2015-09-07T04:00:00.000Z","16,110","16,665","16,110","16,433","2.05","1.85","46,998"
"2015-09-14T04:00:00.000Z","16,451","16,933","16,331","16,385","-0.2952","-0.5000","75,664"
"2015-09-21T04:00:00.000Z","16,406","16,579","16,016","16,315","-0.4267","-0.6315","54,877"
"2015-09-28T04:00:00.000Z","16,313","16,473","15,942","16,472","0.9666","0.7618","65,514"
"2015-10-05T04:00:00.000Z","16,502","17,111","16,502","17,084","3.72","3.51","56,782"
"2015-10-12T04:00:00.000Z","17,082","17,220","16,888","17,216","0.7696","0.5647","56,084"
"2015-10-19T04:00:00.000Z","17,209","17,679","17,129","17,647","2.50","2.30","64,271"
"2015-10-26T04:00:00.000Z","17,650","17,800","17,541","17,664","0.0954","-0.1094","58,701"
"2015-11-02T05:00:00.000Z","17,673","17,978","17,655","17,910","1.40","1.19","49,938"
"2015-11-09T05:00:00.000Z","17,901","17,901","17,239","17,245","-3.71","-3.92","57,338"
"2015-11-16T05:00:00.000Z","17,230","17,914","17,210","17,824","3.35","3.15","67,937"
"2015-11-23T05:00:00.000Z","17,824","17,868","17,684","17,798","-0.1421","-0.3469","39,121"
"2015-11-30T05:00:00.000Z","17,803","17,902","17,426","17,848","0.2761","0.0712","62,693"
"2015-12-07T05:00:00.000Z","17,845","17,845","17,231","17,265","-3.26","-3.47","57,722"
"2015-12-14T05:00:00.000Z","17,277","17,797","17,124","17,129","-0.7915","-0.9964","85,010"
"2015-12-21T05:00:00.000Z","17,155","17,608","17,117","17,552","2.47","2.27","33,965"
"2015-12-28T05:00:00.000Z","17,536","17,750","17,421","17,425","-0.7244","-0.9292","28,308"
"2016-01-04T05:00:00.000Z","17,405","17,405","16,315","16,346","-6.19","-6.39","69,214"
"2016-01-11T05:00:00.000Z","16,359","16,594","15,842","15,988","-2.19","-2.40","79,684"
"2016-01-18T05:00:00.000Z","16,009","16,172","15,451","16,094","0.6594","0.4546","62,722"
